dataset,n_samples,n_features,n_classes,train_per_class,train_rows,test_rows,seed,schedule,schedule_family,learning_rate,eta0,accuracy,macro_f1,log_loss,fit_seconds,n_iter,convergence_warning_count,status
digits,1797,64,10,8,80,1717,88,constant_0003,constant,constant,0.0003,0.82527664531159,0.8201085332145027,1.4216667212279013,0.013626908003061544,171,0,PASS
digits,1797,64,10,8,80,1717,88,constant_001,constant,constant,0.001,0.8241118229470006,0.8198829908149093,1.124883143952538,0.01016677099687513,120,0,PASS
digits,1797,64,10,8,80,1717,88,constant_003,constant,constant,0.003,0.8229470005824112,0.8196688187300722,0.9261771376171107,0.007310743996640667,80,0,PASS
digits,1797,64,10,8,80,1717,88,invscaling_0003,invscaling,invscaling,0.0003,0.7885847408270239,0.776717077772275,2.289895657780324,0.003661795999505557,8,0,PASS
digits,1797,64,10,8,80,1717,88,invscaling_001,invscaling,invscaling,0.001,0.7856726849155504,0.7721308115652445,2.240586200543851,0.0037870800006203353,21,0,PASS
digits,1797,64,10,8,80,1717,88,invscaling_003,invscaling,invscaling,0.003,0.8002329644729179,0.7891517283197345,2.0552055742579167,0.0053768900033901446,53,0,PASS
digits,1797,64,10,8,80,1717,88,adaptive_0003,adaptive,adaptive,0.0003,0.82527664531159,0.8201085332145027,1.4190576436946711,0.014386105998710264,191,0,PASS
digits,1797,64,10,8,80,1717,88,adaptive_001,adaptive,adaptive,0.001,0.8241118229470006,0.8198829908149093,1.1212158278552133,0.011753325998142827,146,0,PASS
digits,1797,64,10,8,80,1717,88,adaptive_003,adaptive,adaptive,0.003,0.8229470005824112,0.8196688187300722,0.9217643264171591,0.009336630995676387,106,0,PASS
digits,1797,64,10,8,80,1717,121,constant_0003,constant,constant,0.0003,0.836924868957484,0.8333862207605816,1.3991966329193557,0.01305502300238004,172,0,PASS
digits,1797,64,10,8,80,1717,121,constant_001,constant,constant,0.001,0.848573092603378,0.846050198204203,1.0859430492920292,0.009892046000459231,122,0,PASS
digits,1797,64,10,8,80,1717,121,constant_003,constant,constant,0.003,0.8578916715200932,0.856074911402113,0.8708242943275563,0.007363274002273101,82,0,PASS
digits,1797,64,10,8,80,1717,121,invscaling_0003,invscaling,invscaling,0.0003,0.7431566686080373,0.7171946658399836,2.2902566732797855,0.0026646199985407293,7,0,PASS
digits,1797,64,10,8,80,1717,121,invscaling_001,invscaling,invscaling,0.001,0.7483983692486895,0.7205343292170951,2.241205202407127,0.0031378769999719225,19,0,PASS
digits,1797,64,10,8,80,1717,121,invscaling_003,invscaling,invscaling,0.003,0.7687827606290041,0.7486124506008169,2.052728425676999,0.005594132999249268,54,0,PASS
digits,1797,64,10,8,80,1717,121,adaptive_0003,adaptive,adaptive,0.0003,0.836924868957484,0.8333862207605816,1.3963820136843734,0.014529112006130163,192,0,PASS
digits,1797,64,10,8,80,1717,121,adaptive_001,adaptive,adaptive,0.001,0.848573092603378,0.846050198204203,1.0819266344798129,0.011938513998757116,148,0,PASS
digits,1797,64,10,8,80,1717,121,adaptive_003,adaptive,adaptive,0.003,0.8578916715200932,0.856074911402113,0.8660184630779106,0.00909574000252178,108,0,PASS
digits,1797,64,10,8,80,1717,169,constant_0003,constant,constant,0.0003,0.860221316249272,0.8591489969393622,1.3966302196884686,0.0131011710036546,171,0,PASS
digits,1797,64,10,8,80,1717,169,constant_001,constant,constant,0.001,0.860221316249272,0.8597281597008744,1.0768352731732465,0.00998095400427701,120,0,PASS
digits,1797,64,10,8,80,1717,169,constant_003,constant,constant,0.003,0.8625509609784507,0.862069257422194,0.8555636772708105,0.007295667004655115,79,0,PASS
digits,1797,64,10,8,80,1717,169,invscaling_0003,invscaling,invscaling,0.0003,0.8107163657542225,0.8060445814413635,2.29008150112705,0.0027325949995429255,7,0,PASS
digits,1797,64,10,8,80,1717,169,invscaling_001,invscaling,invscaling,0.001,0.8142108328479907,0.8086825502647612,2.2416502703376517,0.0031631780002499,20,0,PASS
digits,1797,64,10,8,80,1717,169,invscaling_003,invscaling,invscaling,0.003,0.8404193360512522,0.8370222727971157,2.0549631988727803,0.005288878994178958,54,0,PASS
digits,1797,64,10,8,80,1717,169,adaptive_0003,adaptive,adaptive,0.0003,0.8613861386138614,0.8603749884187938,1.3938519385194916,0.014269719998992514,191,0,PASS
digits,1797,64,10,8,80,1717,169,adaptive_001,adaptive,adaptive,0.001,0.8608037274315666,0.8602817287666751,1.0726604407727072,0.011874627001816407,146,0,PASS
digits,1797,64,10,8,80,1717,169,adaptive_003,adaptive,adaptive,0.003,0.8625509609784507,0.862069257422194,0.8503339261383415,0.009731721998832654,105,0,PASS
digits,1797,64,10,8,80,1717,203,constant_0003,constant,constant,0.0003,0.8398369248689574,0.8400599168648487,1.431304585310215,0.01284543500514701,171,0,PASS
digits,1797,64,10,8,80,1717,203,constant_001,constant,constant,0.001,0.8491555037856727,0.8491423615477439,1.1168336115325672,0.010248655002214946,122,0,PASS
digits,1797,64,10,8,80,1717,203,constant_003,constant,constant,0.003,0.8462434478741991,0.8460809122210531,0.8997502288220262,0.007526241002778988,83,0,PASS
digits,1797,64,10,8,80,1717,203,invscaling_0003,invscaling,invscaling,0.0003,0.7524752475247525,0.7392235515951084,2.2897941521247573,0.002500672999303788,7,0,PASS
digits,1797,64,10,8,80,1717,203,invscaling_001,invscaling,invscaling,0.001,0.7518928363424577,0.7383945502137312,2.240390885297463,0.00318685299862409,20,0,PASS
digits,1797,64,10,8,80,1717,203,invscaling_003,invscaling,invscaling,0.003,0.7740244612696564,0.7645098489374993,2.0571402450767065,0.006382949999533594,54,0,PASS
digits,1797,64,10,8,80,1717,203,adaptive_0003,adaptive,adaptive,0.0003,0.8398369248689574,0.8400127514526299,1.4285677493525317,0.014103166999120731,191,0,PASS
digits,1797,64,10,8,80,1717,203,adaptive_001,adaptive,adaptive,0.001,0.8491555037856727,0.8491423615477439,1.1128045172249814,0.015247353003360331,148,0,PASS
digits,1797,64,10,8,80,1717,203,adaptive_003,adaptive,adaptive,0.003,0.8462434478741991,0.8460809122210531,0.894955908576268,0.012051099998643622,109,0,PASS
digits,1797,64,10,8,80,1717,247,constant_0003,constant,constant,0.0003,0.8439138031450204,0.8395596397011562,1.4034610306225381,0.016352718994312454,171,0,PASS
digits,1797,64,10,8,80,1717,247,constant_001,constant,constant,0.001,0.8497379149679674,0.8454432070740084,1.0930172917943948,0.01005441699817311,121,0,PASS
digits,1797,64,10,8,80,1717,247,constant_003,constant,constant,0.003,0.8567268491555038,0.8530279743686492,0.8768448151367284,0.007276167001691647,80,0,PASS
digits,1797,64,10,8,80,1717,247,invscaling_0003,invscaling,invscaling,0.0003,0.807804309842749,0.799039542333863,2.2895898554109158,0.002541740999731701,8,0,PASS
digits,1797,64,10,8,80,1717,247,invscaling_001,invscaling,invscaling,0.001,0.8054746651135701,0.7962946902520905,2.239752665288644,0.0031407849965034984,20,0,PASS
digits,1797,64,10,8,80,1717,247,invscaling_003,invscaling,invscaling,0.003,0.8095515433896331,0.8017534068153888,2.050068480092716,0.005344892997527495,55,0,PASS
digits,1797,64,10,8,80,1717,247,adaptive_0003,adaptive,adaptive,0.0003,0.8439138031450204,0.8395596397011562,1.400766842007751,0.01848290100315353,191,0,PASS
digits,1797,64,10,8,80,1717,247,adaptive_001,adaptive,adaptive,0.001,0.8497379149679674,0.8454432070740084,1.0889520155918342,0.011932623005122878,147,0,PASS
digits,1797,64,10,8,80,1717,247,adaptive_003,adaptive,adaptive,0.003,0.8567268491555038,0.8530436882217968,0.8720252164743962,0.009242875996278599,106,0,PASS
digits,1797,64,10,8,80,1717,314,constant_0003,constant,constant,0.0003,0.8345952242283052,0.833309153907754,1.4404905424927181,0.0163121619989397,171,0,PASS
digits,1797,64,10,8,80,1717,314,constant_001,constant,constant,0.001,0.842748980780431,0.843072402514402,1.146470963435272,0.009959148002963047,121,0,PASS
digits,1797,64,10,8,80,1717,314,constant_003,constant,constant,0.003,0.8497379149679674,0.8504302439777793,0.9415623162830284,0.00742868199449731,84,0,PASS
digits,1797,64,10,8,80,1717,314,invscaling_0003,invscaling,invscaling,0.0003,0.761211415259173,0.7454591691245658,2.2892413546454047,0.002636712000821717,8,0,PASS
digits,1797,64,10,8,80,1717,314,invscaling_001,invscaling,invscaling,0.001,0.7652882935352359,0.7479027117251127,2.238948710202469,0.003127578995190561,21,0,PASS
digits,1797,64,10,8,80,1717,314,invscaling_003,invscaling,invscaling,0.003,0.7979033197437391,0.7890430440023621,2.053352862884642,0.005349332001060247,53,0,PASS
digits,1797,64,10,8,80,1717,314,adaptive_0003,adaptive,adaptive,0.0003,0.8345952242283052,0.833309153907754,1.4379664855097325,0.01452370900369715,191,0,PASS
digits,1797,64,10,8,80,1717,314,adaptive_001,adaptive,adaptive,0.001,0.842748980780431,0.843072402514402,1.1426695925541743,0.011929447995498776,147,0,PASS
digits,1797,64,10,8,80,1717,314,adaptive_003,adaptive,adaptive,0.003,0.8503203261502621,0.8510056079610863,0.9369539791073408,0.009518357997876592,110,0,PASS
digits,1797,64,10,8,80,1717,415,constant_0003,constant,constant,0.0003,0.8363424577751892,0.8346171147693052,1.388104956340586,0.012965030000486877,169,0,PASS
digits,1797,64,10,8,80,1717,415,constant_001,constant,constant,0.001,0.8415841584158416,0.8404756878338262,1.0957438807602073,0.010225923993857577,119,0,PASS
digits,1797,64,10,8,80,1717,415,constant_003,constant,constant,0.003,0.844496214327315,0.8433270726778865,0.898960498907572,0.007626108999829739,81,0,PASS
digits,1797,64,10,8,80,1717,415,invscaling_0003,invscaling,invscaling,0.0003,0.7979033197437391,0.7881700525270234,2.288151168455404,0.00257502499880502,7,0,PASS
digits,1797,64,10,8,80,1717,415,invscaling_001,invscaling,invscaling,0.001,0.7833430401863716,0.7730976722193856,2.2329626948397587,0.0031648389995098114,19,0,PASS
digits,1797,64,10,8,80,1717,415,invscaling_003,invscaling,invscaling,0.003,0.8048922539312755,0.7997522304926857,2.0305667781944967,0.005303507998178247,55,0,PASS
digits,1797,64,10,8,80,1717,415,adaptive_0003,adaptive,adaptive,0.0003,0.8363424577751892,0.8346171147693052,1.3855068008207696,0.016103448004287202,189,0,PASS
digits,1797,64,10,8,80,1717,415,adaptive_001,adaptive,adaptive,0.001,0.8415841584158416,0.8404756878338262,1.0920556483639206,0.015277384998626076,145,0,PASS
digits,1797,64,10,8,80,1717,415,adaptive_003,adaptive,adaptive,0.003,0.8439138031450204,0.8426984042222798,0.8945554712686274,0.009151092999672983,107,0,PASS
digits,1797,64,10,8,80,1717,509,constant_0003,constant,constant,0.0003,0.8584740827023879,0.8565015201091674,1.3954501803617037,0.013181447000533808,170,0,PASS
digits,1797,64,10,8,80,1717,509,constant_001,constant,constant,0.001,0.8631333721607455,0.8621822774795052,1.0755177040544803,0.010278044996084645,120,0,PASS
digits,1797,64,10,8,80,1717,509,constant_003,constant,constant,0.003,0.8666278392545137,0.8652065268735806,0.8502925152352692,0.0073535129995434545,82,0,PASS
digits,1797,64,10,8,80,1717,509,invscaling_0003,invscaling,invscaling,0.0003,0.8246942341292953,0.8183577786829437,2.289833855610518,0.002582081993750762,8,0,PASS
digits,1797,64,10,8,80,1717,509,invscaling_001,invscaling,invscaling,0.001,0.8142108328479907,0.806093230241725,2.2395857414960116,0.0031560339994030073,20,0,PASS
digits,1797,64,10,8,80,1717,509,invscaling_003,invscaling,invscaling,0.003,0.8363424577751892,0.8298806554565508,2.051022484314342,0.005531302995223086,54,0,PASS
digits,1797,64,10,8,80,1717,509,adaptive_0003,adaptive,adaptive,0.0003,0.8578916715200932,0.8559948859702123,1.3926949910565254,0.016826696999487467,190,0,PASS
digits,1797,64,10,8,80,1717,509,adaptive_001,adaptive,adaptive,0.001,0.8625509609784507,0.8615208622507975,1.0713256921304704,0.012021251000987832,146,0,PASS
digits,1797,64,10,8,80,1717,509,adaptive_003,adaptive,adaptive,0.003,0.8666278392545137,0.8652065268735806,0.8452576687819374,0.009298482997110114,108,0,PASS
digits,1797,64,10,16,160,1637,14,constant_0003,constant,constant,0.0003,0.8814905314599878,0.8799759181286622,1.1983309992788453,0.020327514001110103,138,0,PASS
digits,1797,64,10,16,160,1637,14,constant_001,constant,constant,0.001,0.887599266951741,0.8865102396466163,0.8943760444224648,0.014890443002514075,91,0,PASS
digits,1797,64,10,16,160,1637,14,constant_003,constant,constant,0.003,0.8961514966401954,0.8953772935067932,0.6813620269187437,0.010379578998254146,67,0,PASS
digits,1797,64,10,16,160,1637,14,invscaling_0003,invscaling,invscaling,0.0003,0.7941356139279169,0.7809388409479551,2.28305452051116,0.0032174430016311817,9,0,PASS
digits,1797,64,10,16,160,1637,14,invscaling_001,invscaling,invscaling,0.001,0.7953573610262675,0.7803331287817835,2.2019384325298614,0.005375468004785944,30,0,PASS
digits,1797,64,10,16,160,1637,14,invscaling_003,invscaling,invscaling,0.003,0.8295662797800856,0.8219242822833632,1.9647165778019504,0.010291543003404513,63,0,PASS
digits,1797,64,10,16,160,1637,14,adaptive_0003,adaptive,adaptive,0.0003,0.8814905314599878,0.8799759181286622,1.1946235617836516,0.02299523399415193,158,0,PASS
digits,1797,64,10,16,160,1637,14,adaptive_001,adaptive,adaptive,0.001,0.887599266951741,0.8865102396466163,0.8891799237953668,0.017943667000508867,117,0,PASS
digits,1797,64,10,16,160,1637,14,adaptive_003,adaptive,adaptive,0.003,0.8961514966401954,0.8953772935067932,0.675622063296375,0.014258107999921776,93,0,PASS
digits,1797,64,10,16,160,1637,52,constant_0003,constant,constant,0.0003,0.902871105681124,0.9019674599333479,1.1709305868538407,0.020526606000203174,140,0,PASS
digits,1797,64,10,16,160,1637,52,constant_001,constant,constant,0.001,0.9053145998778253,0.9045602342358166,0.8586049361823368,0.017045059001247864,94,0,PASS
digits,1797,64,10,16,160,1637,52,constant_003,constant,constant,0.003,0.9040928527794746,0.9037314926007136,0.6437620838859395,0.01072268399730092,68,0,PASS
digits,1797,64,10,16,160,1637,52,invscaling_0003,invscaling,invscaling,0.0003,0.8332315210751374,0.8205395464856284,2.2842609141168917,0.0034092450005118735,8,0,PASS
digits,1797,64,10,16,160,1637,52,invscaling_001,invscaling,invscaling,0.001,0.8411728772144166,0.8292734525006745,2.2082951415794754,0.0050798259981093,26,0,PASS
digits,1797,64,10,16,160,1637,52,invscaling_003,invscaling,invscaling,0.003,0.8619425778863775,0.854930623217693,1.9686388790885399,0.010192415000346955,64,0,PASS
digits,1797,64,10,16,160,1637,52,adaptive_0003,adaptive,adaptive,0.0003,0.9034819792302994,0.9025957471909034,1.1671602169430086,0.02348521199746756,160,0,PASS
digits,1797,64,10,16,160,1637,52,adaptive_001,adaptive,adaptive,0.001,0.9059254734270006,0.9051537930515844,0.8533423453558369,0.018512037000618875,120,0,PASS
digits,1797,64,10,16,160,1637,52,adaptive_003,adaptive,adaptive,0.003,0.9047037263286499,0.9043491276708961,0.6382055997906144,0.014069856995774899,94,0,PASS
digits,1797,64,10,16,160,1637,88,constant_0003,constant,constant,0.0003,0.8753817959682346,0.8725724997941183,1.189888400781084,0.020551333000184968,139,0,PASS
digits,1797,64,10,16,160,1637,88,constant_001,constant,constant,0.001,0.8845448992058644,0.8827452495634102,0.9031295840579486,0.014642234003986232,93,0,PASS
digits,1797,64,10,16,160,1637,88,constant_003,constant,constant,0.003,0.8906536346976176,0.8894171469650181,0.7176155062689885,0.010312324004189577,64,0,PASS
digits,1797,64,10,16,160,1637,88,invscaling_0003,invscaling,invscaling,0.0003,0.807574832009774,0.7948728450169413,2.2835166054277485,0.0031533110013697296,8,0,PASS
digits,1797,64,10,16,160,1637,88,invscaling_001,invscaling,invscaling,0.001,0.8100183262064753,0.7960605855119375,2.202997711527498,0.005166795999684837,26,0,PASS
digits,1797,64,10,16,160,1637,88,invscaling_003,invscaling,invscaling,0.003,0.8393402565668907,0.8308797935591847,1.9581707905148051,0.010168359003728256,64,0,PASS
digits,1797,64,10,16,160,1637,88,adaptive_0003,adaptive,adaptive,0.0003,0.8753817959682346,0.8725724997941183,1.1863154369371445,0.02334859700204106,159,0,PASS
digits,1797,64,10,16,160,1637,88,adaptive_001,adaptive,adaptive,0.001,0.8851557727550398,0.8834077773810514,0.898457051889879,0.01798825599689735,119,0,PASS
digits,1797,64,10,16,160,1637,88,adaptive_003,adaptive,adaptive,0.003,0.8906536346976176,0.8894585006284403,0.7127918804610185,0.013856822995876428,90,0,PASS
digits,1797,64,10,16,160,1637,121,constant_0003,constant,constant,0.0003,0.902871105681124,0.9015431352418493,1.1796886504986568,0.020331316998635884,139,0,PASS
digits,1797,64,10,16,160,1637,121,constant_001,constant,constant,0.001,0.9132559560171044,0.9126789009479446,0.872787756384604,0.014891302998876199,92,0,PASS
digits,1797,64,10,16,160,1637,121,constant_003,constant,constant,0.003,0.9169211973121564,0.9167642448963044,0.6563230121910189,0.010587791999569163,63,0,PASS
digits,1797,64,10,16,160,1637,121,invscaling_0003,invscaling,invscaling,0.0003,0.8185705558949298,0.8092580448196036,2.2825236898262515,0.0034151840009144507,9,0,PASS
digits,1797,64,10,16,160,1637,121,invscaling_001,invscaling,invscaling,0.001,0.8234575442883323,0.8126451635285521,2.198181351785903,0.0052384060036274604,29,0,PASS
digits,1797,64,10,16,160,1637,121,invscaling_003,invscaling,invscaling,0.003,0.8540012217470984,0.8468941039537585,1.9506359250714729,0.010262731004331727,64,0,PASS
digits,1797,64,10,16,160,1637,121,adaptive_0003,adaptive,adaptive,0.0003,0.902871105681124,0.9015431352418493,1.1759600895326168,0.023397008000756614,159,0,PASS
digits,1797,64,10,16,160,1637,121,adaptive_001,adaptive,adaptive,0.001,0.9138668295662797,0.9132825001434061,0.867608157269835,0.018209861998911947,117,0,PASS
digits,1797,64,10,16,160,1637,121,adaptive_003,adaptive,adaptive,0.003,0.9169211973121564,0.9167642448963044,0.6504881783163843,0.013745011994615197,89,0,PASS
digits,1797,64,10,16,160,1637,169,constant_0003,constant,constant,0.0003,0.8955406230910201,0.8944331305328166,1.1607295015539358,0.027557403001992498,140,0,PASS
digits,1797,64,10,16,160,1637,169,constant_001,constant,constant,0.001,0.9004276114844227,0.8996617277908656,0.8579569126520653,0.01476295600150479,93,0,PASS
digits,1797,64,10,16,160,1637,169,constant_003,constant,constant,0.003,0.9022602321319487,0.9016581049696522,0.6577965873475319,0.010665548004908487,64,0,PASS
digits,1797,64,10,16,160,1637,169,invscaling_0003,invscaling,invscaling,0.0003,0.8179596823457544,0.8113615063847595,2.2838055519000453,0.003293768997536972,8,0,PASS
digits,1797,64,10,16,160,1637,169,invscaling_001,invscaling,invscaling,0.001,0.8118509468540013,0.8029575844152653,2.2046112868021934,0.0050929839999298565,25,0,PASS
digits,1797,64,10,16,160,1637,169,invscaling_003,invscaling,invscaling,0.003,0.8503359804520464,0.8463493391875584,1.9589685749572048,0.011810344003606588,62,0,PASS
digits,1797,64,10,16,160,1637,169,adaptive_0003,adaptive,adaptive,0.0003,0.8955406230910201,0.8944331305328166,1.1570075680877427,0.02364733700233046,160,0,PASS
digits,1797,64,10,16,160,1637,169,adaptive_001,adaptive,adaptive,0.001,0.9004276114844227,0.8996617277908656,0.8530669399006832,0.018401357003313024,119,0,PASS
digits,1797,64,10,16,160,1637,169,adaptive_003,adaptive,adaptive,0.003,0.902871105681124,0.902304894827779,0.652680289686394,0.013649574997543823,90,0,PASS
digits,1797,64,10,16,160,1637,203,constant_0003,constant,constant,0.0003,0.9040928527794746,0.9020186302415499,1.1781816042830733,0.020746197005792055,140,0,PASS
digits,1797,64,10,16,160,1637,203,constant_001,constant,constant,0.001,0.9138668295662797,0.9126838531589314,0.8658421311331507,0.014444355998421088,93,0,PASS
digits,1797,64,10,16,160,1637,203,constant_003,constant,constant,0.003,0.9175320708613317,0.9167591269418418,0.6487427538136017,0.010485123995749746,65,0,PASS
digits,1797,64,10,16,160,1637,203,invscaling_0003,invscaling,invscaling,0.0003,0.8032987171655467,0.7876286920616777,2.283339788932437,0.0032457069974043407,8,0,PASS
digits,1797,64,10,16,160,1637,203,invscaling_001,invscaling,invscaling,0.001,0.805742211362248,0.7911766394176282,2.2039437012563146,0.005103257004520856,27,0,PASS
digits,1797,64,10,16,160,1637,203,invscaling_003,invscaling,invscaling,0.003,0.8485033598045205,0.8393738552433548,1.9639978550995183,0.010467239997524302,64,0,PASS
digits,1797,64,10,16,160,1637,203,adaptive_0003,adaptive,adaptive,0.0003,0.9047037263286499,0.9027056154421491,1.1743805538437446,0.02323502500075847,160,0,PASS
digits,1797,64,10,16,160,1637,203,adaptive_001,adaptive,adaptive,0.001,0.9138668295662797,0.9126838531589314,0.8605738435787466,0.018245608000142965,118,0,PASS
digits,1797,64,10,16,160,1637,203,adaptive_003,adaptive,adaptive,0.003,0.918142944410507,0.917411623835813,0.6428741792219278,0.014383428999281023,91,0,PASS
digits,1797,64,10,16,160,1637,247,constant_0003,constant,constant,0.0003,0.9010384850335981,0.8994357857672901,1.1736710449746488,0.020604094002919737,140,0,PASS
digits,1797,64,10,16,160,1637,247,constant_001,constant,constant,0.001,0.9077580940745266,0.9066598360591829,0.8563114798778728,0.014815779999480583,95,0,PASS
digits,1797,64,10,16,160,1637,247,constant_003,constant,constant,0.003,0.9114233353695785,0.9104563863358413,0.6386986788085692,0.010650693999195937,66,0,PASS
digits,1797,64,10,16,160,1637,247,invscaling_0003,invscaling,invscaling,0.0003,0.8185705558949298,0.8057725513852528,2.284198600644414,0.003198521997546777,8,0,PASS
digits,1797,64,10,16,160,1637,247,invscaling_001,invscaling,invscaling,0.001,0.8118509468540013,0.7983681881175266,2.208023331011675,0.006860736000817269,26,0,PASS
digits,1797,64,10,16,160,1637,247,invscaling_003,invscaling,invscaling,0.003,0.8405620036652413,0.8325787254942172,1.969211935709421,0.00990344399906462,63,0,PASS
digits,1797,64,10,16,160,1637,247,adaptive_0003,adaptive,adaptive,0.0003,0.9016493585827734,0.9000585537808028,1.1698599367050169,0.023398074001306668,160,0,PASS
digits,1797,64,10,16,160,1637,247,adaptive_001,adaptive,adaptive,0.001,0.9077580940745266,0.9066598360591829,0.8510114170624052,0.0182476760019199,121,0,PASS
digits,1797,64,10,16,160,1637,247,adaptive_003,adaptive,adaptive,0.003,0.9120342089187539,0.9110329679517731,0.6331207559263519,0.014341569003590848,92,0,PASS
digits,1797,64,10,16,160,1637,314,constant_0003,constant,constant,0.0003,0.8814905314599878,0.8792049518752432,1.1863425538894041,0.02048916299827397,141,0,PASS
digits,1797,64,10,16,160,1637,314,constant_001,constant,constant,0.001,0.8924862553451436,0.8902979308938181,0.8907164854242438,0.014533599001879338,94,0,PASS
digits,1797,64,10,16,160,1637,314,constant_003,constant,constant,0.003,0.8943188759926696,0.892047150244467,0.6904357936592346,0.010238680995826144,63,0,PASS
digits,1797,64,10,16,160,1637,314,invscaling_0003,invscaling,invscaling,0.0003,0.8069639584605987,0.7963219860765018,2.2829201618736916,0.003307867002149578,9,0,PASS
digits,1797,64,10,16,160,1637,314,invscaling_001,invscaling,invscaling,0.001,0.8124618204031765,0.8014047461745959,2.1999947044600274,0.005270591005682945,28,0,PASS
digits,1797,64,10,16,160,1637,314,invscaling_003,invscaling,invscaling,0.003,0.8362858888210141,0.8298029440452714,1.9550372011207715,0.010658708997652866,65,0,PASS
digits,1797,64,10,16,160,1637,314,adaptive_0003,adaptive,adaptive,0.0003,0.8814905314599878,0.8792049518752432,1.1826972366258353,0.027169638000486884,161,0,PASS
digits,1797,64,10,16,160,1637,314,adaptive_001,adaptive,adaptive,0.001,0.8930971288943189,0.8908914888275705,0.8859116516919517,0.01870774800045183,119,0,PASS
digits,1797,64,10,16,160,1637,314,adaptive_003,adaptive,adaptive,0.003,0.8943188759926696,0.892047150244467,0.6851048248605138,0.018490050002583303,89,0,PASS
digits,1797,64,10,16,160,1637,415,constant_0003,constant,constant,0.0003,0.8949297495418448,0.8927870796729348,1.1715564552007718,0.022773386001063045,139,0,PASS
digits,1797,64,10,16,160,1637,415,constant_001,constant,constant,0.001,0.902871105681124,0.9013014691521113,0.8686088278162716,0.014996200996392872,93,0,PASS
digits,1797,64,10,16,160,1637,415,constant_003,constant,constant,0.003,0.9077580940745266,0.9064653158349442,0.6623203920779656,0.01082127500558272,63,0,PASS
digits,1797,64,10,16,160,1637,415,invscaling_0003,invscaling,invscaling,0.0003,0.8130726939523518,0.8011066217151509,2.2838712640760646,0.0033550019943504594,9,0,PASS
digits,1797,64,10,16,160,1637,415,invscaling_001,invscaling,invscaling,0.001,0.8191814294441051,0.8071564274661258,2.2059315095493988,0.005042928998591378,27,0,PASS
digits,1797,64,10,16,160,1637,415,invscaling_003,invscaling,invscaling,0.003,0.8472816127061699,0.839364776481713,1.9611074667266835,0.010197300005529542,63,0,PASS
digits,1797,64,10,16,160,1637,415,adaptive_0003,adaptive,adaptive,0.0003,0.8949297495418448,0.8927870796729348,1.1678585887549002,0.02347343799920054,159,0,PASS
digits,1797,64,10,16,160,1637,415,adaptive_001,adaptive,adaptive,0.001,0.902871105681124,0.9013014691521113,0.863687932570066,0.018362928996793926,118,0,PASS
digits,1797,64,10,16,160,1637,415,adaptive_003,adaptive,adaptive,0.003,0.9077580940745266,0.9064653158349442,0.6567340902762147,0.014317465997010004,89,0,PASS
digits,1797,64,10,16,160,1637,509,constant_0003,constant,constant,0.0003,0.8937080024434942,0.8910659388016835,1.1815637463239748,0.02341655799682485,138,0,PASS
digits,1797,64,10,16,160,1637,509,constant_001,constant,constant,0.001,0.9004276114844227,0.8986336330409944,0.8767036489448229,0.01497939600085374,93,0,PASS
digits,1797,64,10,16,160,1637,509,constant_003,constant,constant,0.003,0.9016493585827734,0.9006169152164535,0.6673275334357411,0.010768545005703345,66,0,PASS
digits,1797,64,10,16,160,1637,509,invscaling_0003,invscaling,invscaling,0.0003,0.792302993280391,0.7752236999927735,2.283117933449332,0.0032037589990068227,9,0,PASS
digits,1797,64,10,16,160,1637,509,invscaling_001,invscaling,invscaling,0.001,0.792302993280391,0.7780782186690475,2.2016048616266333,0.005400950001785532,29,0,PASS
digits,1797,64,10,16,160,1637,509,invscaling_003,invscaling,invscaling,0.003,0.8289554062309102,0.8220049447885854,1.9600940746168325,0.01097982899955241,65,0,PASS
digits,1797,64,10,16,160,1637,509,adaptive_0003,adaptive,adaptive,0.0003,0.8937080024434942,0.8910659388016835,1.177858881126386,0.024041352997301146,158,0,PASS
digits,1797,64,10,16,160,1637,509,adaptive_001,adaptive,adaptive,0.001,0.9010384850335981,0.8992369809379447,0.8715562455648301,0.018181721003202256,119,0,PASS
digits,1797,64,10,16,160,1637,509,adaptive_003,adaptive,adaptive,0.003,0.9016493585827734,0.9006967462964834,0.6618303125058749,0.014015084998391103,92,0,PASS
digits,1797,64,10,32,320,1477,14,constant_0003,constant,constant,0.0003,0.922816519972918,0.9222265423337006,0.9659624416294614,0.032092499001009855,110,0,PASS
digits,1797,64,10,32,320,1477,14,constant_001,constant,constant,0.001,0.9316181448882871,0.9311312161160012,0.6861015582384927,0.021127826999872923,74,0,PASS
digits,1797,64,10,32,320,1477,14,constant_003,constant,constant,0.003,0.9343263371699391,0.933869424751802,0.5019764635693399,0.015398390001791995,54,0,PASS
digits,1797,64,10,32,320,1477,14,invscaling_0003,invscaling,invscaling,0.0003,0.8524035206499662,0.844311834371933,2.2720662960488127,0.0048636779974913225,11,0,PASS
digits,1797,64,10,32,320,1477,14,invscaling_001,invscaling,invscaling,0.001,0.8612051455653351,0.8539144085637682,2.143040090208056,0.012667167997278739,38,0,PASS
digits,1797,64,10,32,320,1477,14,invscaling_003,invscaling,invscaling,0.003,0.8815165876777251,0.8773550465881772,1.8477827178582236,0.02264887600176735,76,0,PASS
digits,1797,64,10,32,320,1477,14,adaptive_0003,adaptive,adaptive,0.0003,0.922816519972918,0.9222265423337006,0.9611957591873574,0.037848674997803755,130,0,PASS
