dataset,train_per_class,train_rows,test_rows,seed,schedule,schedule_family,learning_rate,eta0,power_t,n_iter,t_,final_learning_rate,final_learning_rate_note,test_log_loss,test_macro_f1,convergence_warning_count,max_iter,tol,alpha,class_weight
digits,16,160,1637,52,adaptive_003,adaptive,adaptive,0.003,0.5,94,15041.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6382055997906144,0.9043491276708961,0,1000,0.001,0.0001,balanced
digits,16,160,1637,88,adaptive_003,adaptive,adaptive,0.003,0.5,90,14401.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.7127918804610185,0.8894585006284403,0,1000,0.001,0.0001,balanced
digits,16,160,1637,121,adaptive_003,adaptive,adaptive,0.003,0.5,89,14241.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6504881783163843,0.9167642448963044,0,1000,0.001,0.0001,balanced
digits,16,160,1637,169,adaptive_003,adaptive,adaptive,0.003,0.5,90,14401.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.652680289686394,0.902304894827779,0,1000,0.001,0.0001,balanced
digits,16,160,1637,203,adaptive_003,adaptive,adaptive,0.003,0.5,91,14561.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6428741792219278,0.917411623835813,0,1000,0.001,0.0001,balanced
digits,16,160,1637,247,adaptive_003,adaptive,adaptive,0.003,0.5,92,14721.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6331207559263519,0.9110329679517731,0,1000,0.001,0.0001,balanced
digits,16,160,1637,314,adaptive_003,adaptive,adaptive,0.003,0.5,89,14241.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6851048248605138,0.892047150244467,0,1000,0.001,0.0001,balanced
digits,16,160,1637,415,adaptive_003,adaptive,adaptive,0.003,0.5,89,14241.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6567340902762147,0.9064653158349442,0,1000,0.001,0.0001,balanced
digits,16,160,1637,509,adaptive_003,adaptive,adaptive,0.003,0.5,92,14721.0,0.003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6618303125058749,0.9006967462964834,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,constant_0003,constant,constant,0.0003,0.5,110,35201.0,0.0003,constant eta0,0.9659624416294614,0.9222265423337006,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,constant_0003,constant,constant,0.0003,0.5,110,35201.0,0.0003,constant eta0,0.9742183805171037,0.9254025239146493,0,1000,0.001,0.0001,balanced
digits,32,320,1477,88,constant_0003,constant,constant,0.0003,0.5,110,35201.0,0.0003,constant eta0,0.9754313450160742,0.9202919252624566,0,1000,0.001,0.0001,balanced
digits,32,320,1477,121,constant_0003,constant,constant,0.0003,0.5,109,34881.0,0.0003,constant eta0,0.9686721582808477,0.9350578707649999,0,1000,0.001,0.0001,balanced
digits,32,320,1477,169,constant_0003,constant,constant,0.0003,0.5,109,34881.0,0.0003,constant eta0,0.9672227902690819,0.9114936641015424,0,1000,0.001,0.0001,balanced
digits,32,320,1477,203,constant_0003,constant,constant,0.0003,0.5,109,34881.0,0.0003,constant eta0,0.9646363219062338,0.9256931966929773,0,1000,0.001,0.0001,balanced
digits,32,320,1477,247,constant_0003,constant,constant,0.0003,0.5,109,34881.0,0.0003,constant eta0,0.9688765522439761,0.9303467408116152,0,1000,0.001,0.0001,balanced
digits,32,320,1477,314,constant_0003,constant,constant,0.0003,0.5,109,34881.0,0.0003,constant eta0,0.9692002385989895,0.9331861261564584,0,1000,0.001,0.0001,balanced
digits,32,320,1477,415,constant_0003,constant,constant,0.0003,0.5,110,35201.0,0.0003,constant eta0,0.9744675833238055,0.9135655699186372,0,1000,0.001,0.0001,balanced
digits,32,320,1477,509,constant_0003,constant,constant,0.0003,0.5,108,34561.0,0.0003,constant eta0,0.9702491450719871,0.9187188055999365,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,constant_001,constant,constant,0.001,0.5,74,23681.0,0.001,constant eta0,0.6861015582384927,0.9311312161160012,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,constant_001,constant,constant,0.001,0.5,71,22721.0,0.001,constant eta0,0.699101032995173,0.9306319749384052,0,1000,0.001,0.0001,balanced
digits,32,320,1477,88,constant_001,constant,constant,0.001,0.5,71,22721.0,0.001,constant eta0,0.6944611257874622,0.922508467374137,0,1000,0.001,0.0001,balanced
digits,32,320,1477,121,constant_001,constant,constant,0.001,0.5,71,22721.0,0.001,constant eta0,0.6833982952111672,0.9414040469799778,0,1000,0.001,0.0001,balanced
digits,32,320,1477,169,constant_001,constant,constant,0.001,0.5,72,23041.0,0.001,constant eta0,0.6882157302539068,0.9205403773702561,0,1000,0.001,0.0001,balanced
digits,32,320,1477,203,constant_001,constant,constant,0.001,0.5,71,22721.0,0.001,constant eta0,0.6917496336815377,0.9319447897234964,0,1000,0.001,0.0001,balanced
digits,32,320,1477,247,constant_001,constant,constant,0.001,0.5,71,22721.0,0.001,constant eta0,0.6886198690261311,0.933788170676153,0,1000,0.001,0.0001,balanced
digits,32,320,1477,314,constant_001,constant,constant,0.001,0.5,71,22721.0,0.001,constant eta0,0.6897681941882272,0.9414421196744349,0,1000,0.001,0.0001,balanced
digits,32,320,1477,415,constant_001,constant,constant,0.001,0.5,73,23361.0,0.001,constant eta0,0.6987688280787059,0.924160551501618,0,1000,0.001,0.0001,balanced
digits,32,320,1477,509,constant_001,constant,constant,0.001,0.5,70,22401.0,0.001,constant eta0,0.6941345289486955,0.9244578417989324,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,constant_003,constant,constant,0.003,0.5,54,17281.0,0.003,constant eta0,0.5019764635693399,0.933869424751802,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,constant_003,constant,constant,0.003,0.5,51,16321.0,0.003,constant eta0,0.5174238142133123,0.9306607985630873,0,1000,0.001,0.0001,balanced
digits,32,320,1477,88,constant_003,constant,constant,0.003,0.5,50,16001.0,0.003,constant eta0,0.5100684425849513,0.92317054402636,0,1000,0.001,0.0001,balanced
digits,32,320,1477,121,constant_003,constant,constant,0.003,0.5,49,15681.0,0.003,constant eta0,0.49562899413478806,0.9468914364374156,0,1000,0.001,0.0001,balanced
digits,32,320,1477,169,constant_003,constant,constant,0.003,0.5,51,16321.0,0.003,constant eta0,0.5011213303657269,0.925038087123696,0,1000,0.001,0.0001,balanced
digits,32,320,1477,203,constant_003,constant,constant,0.003,0.5,49,15681.0,0.003,constant eta0,0.5134145929325448,0.9327108426784101,0,1000,0.001,0.0001,balanced
digits,32,320,1477,247,constant_003,constant,constant,0.003,0.5,51,16321.0,0.003,constant eta0,0.5017830177863141,0.9419420635886393,0,1000,0.001,0.0001,balanced
digits,32,320,1477,314,constant_003,constant,constant,0.003,0.5,49,15681.0,0.003,constant eta0,0.5065621401678733,0.9435917213434596,0,1000,0.001,0.0001,balanced
digits,32,320,1477,415,constant_003,constant,constant,0.003,0.5,51,16321.0,0.003,constant eta0,0.514685086828866,0.9275232411002117,0,1000,0.001,0.0001,balanced
digits,32,320,1477,509,constant_003,constant,constant,0.003,0.5,51,16321.0,0.003,constant eta0,0.511293148827717,0.9301824575252912,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.2720662960488127,0.844311834371933,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.2732559514686033,0.7920971988012531,0,1000,0.001,0.0001,balanced
digits,32,320,1477,88,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.272928501305431,0.799033536074802,0,1000,0.001,0.0001,balanced
digits,32,320,1477,121,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.2732833616376427,0.8191965170927782,0,1000,0.001,0.0001,balanced
digits,32,320,1477,169,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.2722715621580316,0.8314548646729948,0,1000,0.001,0.0001,balanced
digits,32,320,1477,203,invscaling_0003,invscaling,invscaling,0.0003,0.5,12,3841.0,4.840598937468212e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.2725163858009725,0.7896541723341113,0,1000,0.001,0.0001,balanced
digits,32,320,1477,247,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.273633251284514,0.8357624545476613,0,1000,0.001,0.0001,balanced
digits,32,320,1477,314,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.2725159228482013,0.8035495070670953,0,1000,0.001,0.0001,balanced
digits,32,320,1477,415,invscaling_0003,invscaling,invscaling,0.0003,0.5,12,3841.0,4.840598937468212e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.272395115219364,0.831082061009129,0,1000,0.001,0.0001,balanced
digits,32,320,1477,509,invscaling_0003,invscaling,invscaling,0.0003,0.5,11,3521.0,5.055780868780504e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.272384820464134,0.8202345240740094,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,invscaling_001,invscaling,invscaling,0.001,0.5,38,12161.0,9.068080268898008e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.143040090208056,0.8539144085637682,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,invscaling_001,invscaling,invscaling,0.001,0.5,37,11841.0,9.189794701820031e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.148650119535797,0.8087989127592227,0,1000,0.001,0.0001,balanced
digits,32,320,1477,88,invscaling_001,invscaling,invscaling,0.001,0.5,36,11521.0,9.316545551067793e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.149137239744902,0.8143673678606522,0,1000,0.001,0.0001,balanced
digits,32,320,1477,121,invscaling_001,invscaling,invscaling,0.001,0.5,35,11201.0,9.448690018127141e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.1490035116174235,0.8289903106391838,0,1000,0.001,0.0001,balanced
digits,32,320,1477,169,invscaling_001,invscaling,invscaling,0.001,0.5,36,11521.0,9.316545551067793e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.1439939944677757,0.8400147858738742,0,1000,0.001,0.0001,balanced
digits,32,320,1477,203,invscaling_001,invscaling,invscaling,0.001,0.5,38,12161.0,9.068080268898008e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.14729394813759,0.813466334319426,0,1000,0.001,0.0001,balanced
digits,32,320,1477,247,invscaling_001,invscaling,invscaling,0.001,0.5,35,11201.0,9.448690018127141e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.150778737935651,0.8549231768914474,0,1000,0.001,0.0001,balanced
digits,32,320,1477,314,invscaling_001,invscaling,invscaling,0.001,0.5,37,11841.0,9.189794701820031e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.1461391726404258,0.8212381821500891,0,1000,0.001,0.0001,balanced
digits,32,320,1477,415,invscaling_001,invscaling,invscaling,0.001,0.5,38,12161.0,9.068080268898008e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.145061953294571,0.8408958418708192,0,1000,0.001,0.0001,balanced
digits,32,320,1477,509,invscaling_001,invscaling,invscaling,0.001,0.5,36,11521.0,9.316545551067793e-06,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",2.1463069072524203,0.8300938778954695,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,invscaling_003,invscaling,invscaling,0.003,0.5,76,24321.0,1.9236698614325407e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8477827178582236,0.8773550465881772,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,invscaling_003,invscaling,invscaling,0.003,0.5,75,24001.0,1.9364513307878783e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8549546155686552,0.8626737195575643,0,1000,0.001,0.0001,balanced
digits,32,320,1477,88,invscaling_003,invscaling,invscaling,0.003,0.5,73,23361.0,1.9627976982258718e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.858898246961938,0.8598865638629982,0,1000,0.001,0.0001,balanced
digits,32,320,1477,121,invscaling_003,invscaling,invscaling,0.003,0.5,74,23681.0,1.9494910056080665e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8574503014407606,0.874870368675937,0,1000,0.001,0.0001,balanced
digits,32,320,1477,169,invscaling_003,invscaling,invscaling,0.003,0.5,74,23681.0,1.9494910056080665e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8482660486694287,0.8681815780685769,0,1000,0.001,0.0001,balanced
digits,32,320,1477,203,invscaling_003,invscaling,invscaling,0.003,0.5,73,23361.0,1.9627976982258718e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8518223086873782,0.8619551244146495,0,1000,0.001,0.0001,balanced
digits,32,320,1477,247,invscaling_003,invscaling,invscaling,0.003,0.5,74,23681.0,1.9494910056080665e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8556728740594937,0.8931373208205517,0,1000,0.001,0.0001,balanced
digits,32,320,1477,314,invscaling_003,invscaling,invscaling,0.003,0.5,73,23361.0,1.9627976982258718e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8510547006174558,0.8625105790927359,0,1000,0.001,0.0001,balanced
digits,32,320,1477,415,invscaling_003,invscaling,invscaling,0.003,0.5,74,23681.0,1.9494910056080665e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.8506016311783084,0.8748125313172229,0,1000,0.001,0.0001,balanced
digits,32,320,1477,509,invscaling_003,invscaling,invscaling,0.003,0.5,73,23361.0,1.9627976982258718e-05,"eta0 / (clf.t_ ** power_t), using sklearn update counter t_",1.851813547347901,0.8693829936157366,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,adaptive_0003,adaptive,adaptive,0.0003,0.5,130,41601.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9611957591873574,0.9222265423337006,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,adaptive_0003,adaptive,adaptive,0.0003,0.5,130,41601.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9694755709843436,0.9260757897597856,0,1000,0.001,0.0001,balanced
digits,32,320,1477,88,adaptive_0003,adaptive,adaptive,0.0003,0.5,130,41601.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9706226767523073,0.9210169400466082,0,1000,0.001,0.0001,balanced
digits,32,320,1477,121,adaptive_0003,adaptive,adaptive,0.0003,0.5,129,41281.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9638215423540973,0.9350578707649999,0,1000,0.001,0.0001,balanced
digits,32,320,1477,169,adaptive_0003,adaptive,adaptive,0.0003,0.5,129,41281.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9624328478915927,0.9114936641015424,0,1000,0.001,0.0001,balanced
digits,32,320,1477,203,adaptive_0003,adaptive,adaptive,0.0003,0.5,129,41281.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9599171732655913,0.9270374408150943,0,1000,0.001,0.0001,balanced
digits,32,320,1477,247,adaptive_0003,adaptive,adaptive,0.0003,0.5,129,41281.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9640692813067665,0.9303467408116152,0,1000,0.001,0.0001,balanced
digits,32,320,1477,314,adaptive_0003,adaptive,adaptive,0.0003,0.5,129,41281.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9644118218862391,0.9331861261564584,0,1000,0.001,0.0001,balanced
digits,32,320,1477,415,adaptive_0003,adaptive,adaptive,0.0003,0.5,130,41601.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9697041855204862,0.9142317393626772,0,1000,0.001,0.0001,balanced
digits,32,320,1477,509,adaptive_0003,adaptive,adaptive,0.0003,0.5,128,40961.0,0.0003,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.9654989327309217,0.9187188055999365,0,1000,0.001,0.0001,balanced
digits,32,320,1477,14,adaptive_001,adaptive,adaptive,0.001,0.5,100,32001.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6802858700120651,0.9311789263170628,0,1000,0.001,0.0001,balanced
digits,32,320,1477,52,adaptive_001,adaptive,adaptive,0.001,0.5,97,31041.0,0.001,eta0 nominal terminal value recorded; sklearn adaptive schedule divides by 5 after n_iter_no_change without sufficient improvement,0.6932054720999522,0.9306319749384052,0,1000,0.001,0.0001,balanced
